MO	 6,473.00 
MO	 8,629.81 
MO	 6,014.97 
MO	 6,211.65 
MO	 5,797.19 
MO	 5,066.52 
MO	 5,344.45 
MO	 5,932.65 
MO	 7,884.00 
MO	 5,784.36 
MO	 5,586.64 
MO	 6,192.64 
MO	 5,568.83 
MO	 5,841.83 
MO	 6,491.85 
MO	 6,018.42 
MO	 6,933.92 
MO	 7,517.37 
MO	 5,893.56 
MO	 5,231.17 
MO	 5,947.81 
MO	 6,141.83 
MO	 6,408.16 
MO	 7,083.18 
MT	 6,339.30 
MT	 6,619.44 
MT	 5,697.38 
MT	 7,078.22 
MT	 6,144.70 
NE	 6,537.50 
NE	 7,224.67 
NE	 7,563.77 
NE	 6,408.33 
NE	 6,072.82 
NE	 8,984.56 
NE	 6,710.81 
NE	 7,142.00 
NE	 5,519.41 
NV	 6,807.83 
NV	 8,062.79 
NV	 6,310.00 
NV	 7,683.81 
NV	 7,790.66 
NV	 7,442.26 
NV	 6,634.52 
NV	 6,885.41 
NV	 6,986.52 
NV	 7,013.81 
NV	 5,981.26 
NH	 7,040.52 
NH	 9,099.20 
NH	 6,748.00 
NH	 8,377.81 
NH	 6,618.42 
NH	 6,079.00 
NH	 6,259.57 
NH	 6,535.76 
NJ	 7,874.87 
NJ	 7,592.84 
NJ	 6,917.78 
NJ	 9,153.82 
NJ	 7,819.89 
NJ	 9,261.28 
NJ	 7,859.53 
NJ	 6,315.63 
NJ	 7,413.71 
NJ	 7,332.94 
NJ	 7,132.83 
NJ	 6,183.29 
NJ	 8,499.10 
NJ	 6,319.40 
NJ	 7,858.47 
NJ	 6,191.27 
NJ	 6,423.81 
NJ	 6,611.91 
NJ	 8,255.84 
NJ	 6,107.75 
NJ	 6,501.57 
NJ	 6,827.70 
NJ	 8,146.11 
NJ	 6,966.84 
NJ	 8,007.26 
NJ	 7,979.00 
NJ	 6,463.84 
NJ	 7,644.50 
NJ	 7,069.71 
NJ	 6,355.61 
NJ	 6,179.00 
NM	 5,945.00 
NM	 6,677.60 
NM	 6,797.71 
NM	 6,232.18 
NM	 5,548.00 
NM	 6,035.04 
NM	 5,909.00 
NY	 7,567.39 
NY	 5,777.00 
NY	 7,478.16 
NY	 7,125.12 
NY	 11,165.17 
NY	 10,165.00 
NY	 5,740.32 
NY	 5,467.37 
NY	 13,079.38 
NY	 8,207.94 
NY	 7,261.80 
NY	 6,449.51 
NY	 11,869.00 
NY	 11,105.02 
NY	 8,963.64 
NY	 7,546.29 
NY	 7,167.44 
NY	 9,293.78 
NY	 6,673.68 
NY	 5,918.30 
NY	 8,052.04 
NY	 9,393.33 
NY	 9,347.93 
NY	 11,056.88 
NY	 7,430.87 
NY	 6,925.93 
NY	 7,921.00 
NY	 5,526.60 
NY	 11,972.27 
NY	 13,895.09 
NY	 7,556.05 
NY	 7,271.14 
NY	 9,422.84 
NY	 5,372.58 
NY	 6,638.77 
NY	 11,289.21 
NY	 10,657.43 
NY	 8,910.83 
NY	 6,260.61 
NY	 8,410.96 
NY	 7,292.70 
NY	 9,044.75 
NY	 7,949.64 
NY	 6,927.65 
NY	 6,572.50 
NY	 6,873.42 
NC	 6,984.60 
NC	 6,548.45 
NC	 5,898.84 
NC	 6,365.45 
NC	 5,787.15 
NC	 6,421.45 
NC	 7,044.68 
NC	 8,708.86 
NC	 6,404.71 
NC	 7,958.06 
NC	 8,799.26 
NC	 8,226.60 
NC	 6,554.04 
NC	 7,405.12 
NC	 6,003.42 
NC	 6,038.50 
NC	 6,831.60 
NC	 5,833.86 
NC	 7,055.31 
NC	 9,397.12 
NC	 5,657.45 
NC	 6,544.26 
NC	 5,758.34 
NC	 6,927.13 
NC	 6,777.62 
NC	 6,178.59 
ND	 6,032.34 
ND	 6,356.15 
ND	 6,614.57 
ND	 6,349.31 
ND	 6,716.05 
ND	 6,076.27 
OH	 6,823.81 
OH	 6,794.23 
OH	 5,634.68 
OH	 6,684.04 
OH	 7,772.26 
OH	 6,357.35 
OH	 6,870.00 
OH	 5,792.13 
OH	 6,443.75 
OH	 6,748.26 
OH	 6,472.78 
OH	 5,496.06 
OH	 8,010.45 
OH	 7,358.62 
OH	 6,449.79 
OH	 8,977.56 
OH	 9,506.58 
OH	 6,284.11 
OH	 5,875.61 
OH	 6,722.54 
OH	 5,954.43 
OH	 6,037.04 
OH	 6,225.71 
OH	 5,583.88 
OH	 6,873.44 
OH	 5,955.56 
OH	 8,222.27 
OH	 6,901.61 
OH	 6,139.90 
OH	 5,360.10 
OH	 8,347.52 
OH	 5,566.79 
OH	 6,051.00 
OH	 7,375.25 
OH	 6,971.52 
OH	 8,591.78 
OH	 6,034.76 
OH	 5,434.71 
OH	 5,554.50 
OH	 6,407.02 
OH	 6,195.46 
OH	 6,465.00 
OH	 5,827.92 
OH	 5,897.64 
OH	 8,079.97 
OH	 5,664.71 
OH	 5,860.33 
OH	 5,735.00 
OK	 7,645.50 
OK	 7,900.64 
OK	 7,193.07 
OK	 7,824.78 
OK	 5,789.27 
OK	 6,308.21 
OK	 6,342.25 
OK	 6,771.93 
OK	 5,351.27 
OK	 5,365.56 
OR	 6,234.78 
OR	 7,538.67 
OR	 8,428.00 
OR	 7,298.10 
OR	 6,694.95 
OR	 6,461.00 
OR	 7,044.52 
OR	 6,752.36 
OR	 6,090.00 
OR	 6,153.00 
OR	 8,851.00 
OR	 7,188.71 
PA	 5,969.65 
PA	 8,216.46 
PA	 6,337.05 
PA	 5,388.00 
PA	 5,274.00 
PA	 6,894.80 
PA	 6,051.29 
PA	 7,825.68 
PA	 6,832.72 
PA	 7,177.92 
PA	 5,990.27 
PA	 5,956.95 
PA	 5,802.18 
PA	 5,773.50 
PA	 6,239.51 
PA	 6,225.17 
PA	 6,942.42 
PA	 6,220.18 
PA	 10,129.00 
PA	 7,739.44 
PA	 5,896.04 
PA	 6,742.31 
PA	 5,427.18 
PA	 6,053.17 
PA	 6,357.68 
PA	 6,826.47 
PA	 8,074.20 
PA	 5,435.53 
PA	 9,313.24 
PA	 5,986.00 
PA	 7,469.84 
PA	 7,097.55 
PA	 6,836.36 
PA	 7,244.00 
PA	 8,886.00 
PA	 5,646.63 
PA	 7,960.09 
PA	 6,881.35 
PA	 5,681.00 
PA	 8,643.42 
PA	 7,512.10 
PA	 5,182.00 
PA	 5,209.25 
PA	 6,387.39 
RI	 9,262.11 
RI	 7,467.60 
RI	 7,160.76 
SC	 6,490.71 
SC	 9,314.20 
SC	 6,949.97 
SC	 8,213.56 
SC	 5,766.65 
SC	 5,345.59 
SC	 6,809.48 
SC	 6,365.82 
SC	 6,814.33 
SC	 6,712.09 
SC	 8,193.00 
SC	 5,813.31 
SC	 7,367.00 
SC	 8,095.12 
SC	 6,626.00 
SC	 5,441.87 
SC	 5,664.85 
SC	 6,416.27 
SC	 5,542.36 
SD	 6,551.73 
SD	 6,696.49 
SD	 7,857.00 
SD	 6,362.72 
TN	 6,355.88 
TX	 8,073.07 
TN	 6,186.81 
TN	 5,176.76 
TN	 5,571.78 
TN	 6,720.24 
TN	 5,809.64 
TN	 5,723.65 
TN	 5,612.12 
TN	 5,220.60 
TN	 6,021.85 
TN	 9,329.14 
TN	 6,195.93 
TN	 8,244.53 
TN	 6,651.50 
TN	 6,161.50 
TN	 6,370.31 
TN	 6,059.92 
TN	 5,684.75 
TN	 5,565.96 
TN	 6,963.61 
TN	 5,232.00 
TN	 5,219.29 
TN	 6,348.29 
TN	 5,767.00 
TN	 6,036.25 
TN	 6,321.89 
TN	 6,785.07 
TN	 6,464.13 
TN	 5,221.61 
TN	 5,726.36 
TN	 6,002.00 
TN	 6,093.64 
TX	 5,992.00 
TX	 6,967.42 
TX	 6,322.89 
TX	 6,383.25 
TX	 7,475.90 
TX	 7,365.86 
TX	 5,735.01 
TX	 5,962.77 
TX	 5,980.64 
TX	 5,614.84 
TX	 6,353.60 
TX	 7,638.41 
TX	 7,413.48 
TX	 6,370.95 
TX	 6,421.90 
TX	 5,957.00 
TX	 10,011.31 
TX	 6,915.93 
TX	 5,755.43 
TX	 5,543.00 
TX	 5,588.78 
TX	 7,471.32 
TX	 6,228.75 
TX	 6,442.84 
TX	 7,099.84 
TX	 7,828.12 
TX	 6,781.59 
TX	 6,164.00 
TX	 6,225.47 
TX	 6,874.27 
TX	 5,486.76 
TX	 6,582.89 
TX	 6,921.92 
TX	 5,725.80 
TX	 5,937.00 
TX	 7,943.35 
TX	 5,756.81 
TX	 6,444.20 
TX	 6,527.41 
TX	 6,120.06 
TX	 7,172.54 
TX	 6,488.04 
TX	 7,680.29 
TX	 6,185.36 
TX	 6,972.95 
TX	 6,220.66 
TX	 5,610.00 
TX	 5,890.30 
TX	 5,948.00 
TX	 7,045.58 
TX	 5,742.81 
TX	 5,986.00 
TX	 6,831.64 
TX	 6,019.44 
TX	 6,421.42 
TX	 6,610.95 
TX	 6,606.47 
TX	 6,153.71 
TX	 6,937.76 
TX	 8,972.08 
TX	 8,026.92 
TX	 6,009.07 
TX	 5,947.16 
TX	 6,129.18 
TX	 7,289.16 
TX	 6,545.45 
TX	 5,514.22 
TX	 6,145.00 
TX	 6,314.57 
TX	 6,028.77 
TX	 7,089.66 
TX	 7,512.68 
TX	 8,402.08 
TX	 5,372.55 
UT	 7,567.00 
UT	 6,565.23 
UT	 6,407.30 
UT	 7,157.25 
UT	 7,242.52 
UT	 6,310.26 
VT	 9,290.80 
VA	 6,580.86 
VA	 6,366.58 
VA	 7,826.25 
VA	 9,433.56 
VA	 6,116.00 
VA	 6,228.18 
VA	 6,143.31 
VA	 6,548.43 
VA	 6,751.20 
VA	 6,869.71 
VA	 5,712.37 
VA	 6,582.84 
VA	 6,475.66 
VA	 5,333.00 
VA	 6,572.05 
VA	 6,976.82 
VA	 5,411.75 
VA	 7,690.39 
VA	 6,252.16 
VA	 7,010.25 
VA	 10,624.00 
VA	 5,420.00 
VA	 6,865.58 
VA	 6,444.45 
VA	 6,284.71 
VA	 6,022.48 
VA	 6,535.60 
VA	 5,577.72 
WA	 8,133.77 
WA	 7,026.46 
WA	 8,366.72 
WA	 6,938.36 
WA	 7,182.72 
WA	 6,977.45 
WA	 8,902.84 
WA	 7,639.87 
WA	 7,502.61 
WA	 7,591.50 
WA	 7,289.88 
WA	 12,451.00 
WA	 6,476.00 
WA	 7,855.46 
WA	 6,802.68 
WA	 6,571.00 
WA	 9,287.12 
WA	 6,577.50 
WA	 7,738.86 
WA	 6,510.62 
WA	 8,308.95 
WV	 5,954.00 
WV	 6,434.10 
WV	 6,577.05 
WV	 5,103.62 
WV	 5,469.50 
WV	 5,592.40 
WV	 5,465.19 
WV	 5,720.13 
WI	 6,711.33 
WI	 6,324.33 
WI	 6,703.42 
WI	 6,579.03 
WI	 6,348.28 
WI	 6,660.14 
WI	 8,272.12 
WI	 5,462.00 
WI	 5,710.10 
WI	 5,789.00 
WI	 8,100.26 
WI	 5,733.50 
WI	 6,993.51 
WI	 7,661.94 
WI	 7,005.22 
WI	 6,633.92 
WI	 6,141.36 
WI	 7,185.25 
WI	 10,222.07 
WI	 5,763.85 
WI	 5,930.00 
WI	 7,341.61 
WI	 5,707.09 
WI	 6,128.15 
WI	 5,847.33 
WY	 7,991.64 
WY	 9,931.12 
TX	 5,660.00 
TX	 5,968.08 
AL	 4,894.76 
AL	 6,025.54 
AL	 6,030.29 
AL	 5,166.31 
AL	 5,218.53 
AL	 6,847.74 
AL	 5,038.63 
AL	 4,841.76 
AL	 5,607.42 
AL	 4,194.09 
AL	 4,722.36 
AL	 4,634.61 
AL	 4,854.00 
AL	 4,575.22 
AL	 5,672.31 
AL	 4,769.50 
AL	 4,581.41 
AL	 4,767.15 
AL	 5,584.39 
AL	 5,936.83 
AL	 5,357.96 
AL	 4,913.89 
AL	 6,288.95 
AL	 4,841.84 
AL	 4,493.25 
AK	 8,799.00 
AZ	 7,310.10 
AZ	 6,697.23 
AZ	 5,395.26 
AZ	 6,294.95 
AZ	 6,015.84 
AZ	 8,403.94 
AZ	 5,780.41 
AZ	 7,239.60 
AZ	 5,425.95 
AZ	 8,863.70 
AZ	 6,781.33 
AZ	 5,555.31 
AZ	 5,515.64 
AZ	 6,820.85 
AZ	 5,774.84 
AZ	 6,155.33 
AZ	 6,843.70 
AZ	 5,860.25 
AR	 5,815.41 
AR	 5,124.30 
AR	 8,087.92 
AR	 5,389.71 
AR	 5,213.50 
AR	 4,690.09 
AR	 5,025.36 
AR	 5,830.25 
AR	 5,281.33 
AR	 5,530.00 
AR	 5,038.45 
CA	 8,065.38 
CA	 10,488.87 
CA	 6,548.88 
CA	 6,728.36 
CA	 6,164.91 
CA	 9,778.87 
CA	 11,423.61 
CA	 7,844.63 
CA	 7,680.44 
CA	 8,951.91 
CA	 10,118.56 
CA	 8,133.31 
CA	 7,917.38 
CA	 7,000.47 
CA	 11,907.75 
CA	 9,628.25 
CA	 7,936.87 
CA	 8,602.00 
CA	 7,286.82 
CA	 7,161.90 
CA	 7,168.89 
CA	 10,792.00 
CA	 6,904.53 
CA	 7,929.46 
CA	 7,264.28 
CA	 7,697.66 
CA	 6,752.85 
CA	 8,477.91 
CA	 8,308.09 
CA	 6,984.06 
CA	 7,356.76 
CA	 5,764.86 
CA	 6,822.81 
CA	 7,075.88 
CA	 9,068.52 
CA	 7,051.83 
CA	 7,617.63 
CA	 12,915.57 
CA	 19,239.30 
CA	 7,059.00 
CA	 9,077.71 
CA	 7,510.00 
CA	 6,692.87 
CA	 7,565.85 
CA	 9,939.84 
CA	 8,171.11 
CA	 6,946.46 
CA	 7,361.83 
CA	 13,240.26 
CA	 7,510.36 
CA	 8,297.16 
CA	 7,831.33 
CA	 15,070.23 
CA	 7,429.50 
CA	 8,261.63 
CA	 7,028.11 
CA	 7,071.65 
CA	 25,519.43 
CA	 8,552.90 
CA	 12,035.13 
CA	 7,024.55 
CA	 6,221.27 
CA	 7,540.74 
CA	 7,901.15 
CA	 7,522.00 
CA	 9,619.83 
CA	 7,772.16 
CA	 8,296.36 
CA	 7,251.85 
CA	 6,140.82 
CA	 5,781.86 
CA	 8,282.94 
CA	 6,227.50 
CA	 12,360.90 
CA	 8,778.70 
CA	 6,477.64 
CA	 6,970.07 
CA	 6,338.84 
CO	 6,716.68 
CO	 5,808.00 
CO	 5,307.93 
CO	 5,439.71 
CO	 5,789.75 
CO	 5,463.86 
CO	 6,385.78 
CO	 9,076.07 
CO	 5,142.88 
CO	 5,730.15 
CO	 5,898.75 
CO	 7,170.08 
CO	 5,256.45 
CO	 5,426.00 
CT	 8,297.64 
CT	 7,548.71 
CT	 7,071.00 
CT	 6,663.90 
CT	 10,204.72 
CT	 7,352.50 
CT	 6,559.00 
CT	 11,173.64 
CT	 6,233.18 
CT	 8,292.28 
CT	 7,705.54 
CT	 7,152.09 
CT	 6,980.04 
CT	 7,939.16 
CT	 6,825.77 
CT	 10,391.07 
DE	 7,939.08 
DE	 5,859.54 
DC	 9,888.52 
DC	 10,076.00 
DC	 7,506.52 
DC	 8,154.20 
FL	 8,183.39 
FL	 6,039.15 
FL	 6,355.53 
FL	 6,077.88 
FL	 6,657.88 
FL	 7,098.76 
FL	 5,479.16 
FL	 5,560.34 
FL	 5,310.57 
FL	 5,125.27 
FL	 12,789.27 
FL	 4,915.00 
FL	 6,000.09 
FL	 5,240.85 
FL	 6,668.88 
FL	 5,665.47 
FL	 6,406.66 
FL	 7,292.76 
